SITE_ID,YEAR,VISIT_NO,XBKA,XUN,XBKF_W,XBKF_H,XINC_H,XPCM,XPCMG,XPMG,XPMGH,XPMGW,XCL,XGB,XC,XG,XCMW,XCMGW,PCAN_C,XCDENBK,XCDENMID,XEMBED,XFC_ALG,XFC_AQM,XFC_LWD,XFC_BRS,XFC_OHV,XFC_UCB,XFC_RCK,XFC_HUM,XFC_ALL,XFC_NAT,XFC_BIG,W1_HALL,W1_HNOAG,W1_HAG,W1H_WALL,W1H_PIPE,LSUB_DMM,LTEST,LRBS_TST,LDMB_BW5,LRBS_BW5,REACHLEN,XSLOPE,XDEPTH,RPGT75,RPGT100,RPMXDEP,RPXAREA,RP100,PCT_FN,PCT_SA,PCT_HP,PCT_RC,PCT_SAFN,PCT_SFGF,PCT_BIGR,PCT_BDRK,PCT_ORG,LSUBD_SD,V1W_MSQ,V4W_MSQ,V1TM100,V4TM100,SINU,SDDEPTH,XWIDTH,XWXD,XWD_RAT,SDWXD,PCT_FA,PCT_FAST,PCT_SLOW,PCT_POOL,PCT_DRS,PCT_SIDE,SAMPLED 
WCAP99-0619,2000,1,74.55555556,0.198888889,1.16,0.244444444,0.244444444,1,1,1,1,1,0.427272727,0.239772727,0.972727273,0.801136364,1.4,1.957954546,0,100,100,74.09090909,0,0,0.790909091,0.818181818,0.847727273,0.738636364,0.009090909,0,3.204545455,3.204545455,1.538636364,0.742454546,0.742454546,0,0,0,0.581151498,1.817124874,-1.235973376,1.357527175,-0.776375677,154.5,10.7685,8.897727273,0,0,34.5556662,0.16537413,2.461880254,24.44444444,0,1.111111111,0,24.44444444,58.88888889,38.88888889,5.555555556,1.111111111,1.731474029,0.326821783,0.247589555,118.5728155,93.83236246,1.041804762,8.671580976,0.582352941,0.076352941,11.32773109,0.134684326,0,38.23529412,48.03921569,25.49019608,13.7254902,0,YES 
WCOP99-0502,2000,1,21.90909091,0,3.527272727,0.409090909,0.409090909,0,0,0.909090909,0.909090909,0.409090909,0,0.263636364,0,0.567045455,0.086363636,0.152272727,0,15.77540107,2.540106952,31.90909091,0,0,0,0,0.045454546,0.013636364,0.427272727,0,0.486363636,0.486363636,0.440909091,0.33335,0.33335,0,0,0,1.897860343,1.835670594,0.062189749,2.380142383,-0.48228204,148.5,6.57,15.22,0,0,37.7125,0.147831706,2.787399163,2.727272727,1.818181818,0,0,4.545454546,13.63636364,86.36363636,10.90909091,0,1.119945487,0.000110729,0,0.039057239,0,1.117598805,6.827721273,2.01,0.3323,13.27302388,0.149064839,0,66,34,14,0,0,YES 
WCOP99-0503,2000,1,89.04761905,0.106363636,1.84,0.318181818,0.318181818,0.074074074,0.074074074,1,0.357142857,0.964285714,0,0.0125,0.003703704,0.691071429,0.509821429,0.588392857,0.071428571,67.87330317,44.79638009,32.61538462,0,0.003846154,0,0.015384615,0.294230769,0.248076923,0.665384615,0,1.223076923,1.223076923,0.913461539,0.047621429,0.047621429,0,0,0,2.567118228,2.399268828,0.167849399,2.79102733,-0.223909103,149,18.735,19.54,0,0,30.3925,0.110833849,3.198560735,0.869565217,0.869565217,0,0,1.739130435,1.739130435,94.7826087,1.739130435,0,0.779449491,0,0,0,0,1.077021623,9.197774753,1.0005,0.20047,6.427528796,0.133970842,6,72,28,19.33333333,0,32.66666667,YES 
WCOP99-0505,2000,1,56.13636364,0,4.090909091,0.440909091,0.440909091,0.619047619,0.619047619,0.954545455,0.590909091,0.772727273,0.05,0.029545455,0.10952381,0.743181818,0.322727273,0.442045455,0.636363636,81.55080214,60.69518717,39.05660377,0,0.063636364,0.009090909,0.022727273,0.293181818,0.063636364,0.456818182,0,0.845454546,0.845454546,0.529545455,0.697004546,0.636395455,0.060609091,0,0,2.087889613,1.879683094,0.208206519,2.436462397,-0.348572784,149,7.25,15.26351351,0,0,22.3375,0.147073684,3.750872483,1.904761905,2.857142857,0,0,4.761904762,14.28571429,82.85714286,0,0,1.057518968,0.002972707,0,1.338255034,0,1.098704987,6.629517057,1.805,0.29805,12.71831637,0.18993253,0,58.78378378,41.21621622,13.51351351,0,0,YES 
WCOP99-0506,2000,1,12.54545455,0,2.918181818,0.218181818,0.454545455,0,0,1,1,0.136363636,0,0.078409091,0,0.845454546,0.006818182,0.031818182,0,7.219251337,4.144385027,95.64814815,0.05,0.622727273,0,0.009090909,0.143181818,0,0,0,0.152272727,0.152272727,0,1.227313636,0.33335,0.893963636,0,0,-1.985398177,1.434097075,-3.419495252,1.679512312,-3.664910488,149,1.662,23.86577181,0,0,20.929,0.18957,3.68961745,93.33333333,0,0,0,93.33333333,96.19047619,0.952380952,0,1.904761905,0.635118724,0,0,0,0,1.037815547,6.931769516,1.4715,0.372745,6.100485056,0.209411425,0,2.684563758,97.31543624,0.67114094,0,0.67114094,YES 
WCOP99-0507,2000,1,58.57142857,0,3.47,0.622727273,0.622727273,1,1,1,1,1,0.043181818,0.004545455,0.321590909,0.851136364,1.001136364,1.373863636,1,76.19047619,71.25668449,37.92592593,0.013636364,0,0,0.331818182,0.688636364,0.036363636,0.261363636,0,1.318181818,1.318181818,0.297727273,1.469718182,0.33335,1.136368182,0,0,2.218360414,1.831795528,0.386564886,2.412484408,-0.194123994,149,5,19.82142857,0,0,29.03284024,0.25463989,4.956078393,0.952380952,0,0,0,0.952380952,7.619047619,86.66666667,0,0.952380952,0.83190922,0.008297391,0.004837244,3.92885906,1.67852349,1.227685596,7.594268813,2.155,0.47355,10.77227159,0.262456909,0,63.57142857,36.42857143,5.714285714,0,20.86330935,YES 
WCOP99-0508,2000,1,22.95454546,0,8.790909091,0.53,0.481818182,0.545454546,0.545454546,1,0.181818182,0.954545455,0.044318182,0.134090909,0.144318182,0.596590909,0.276136364,0.431818182,0.5,39.30481283,16.17647059,55.74545455,0,0,0,0,0.063636364,0.018181818,0.513636364,0,0.595454546,0.595454546,0.531818182,0.33335,0.33335,0,0,0,1.76582736,1.83253888,-0.06671152,2.284021207,-0.518193847,154.5,3.6,27.57692308,0,0,14.94,0.147162879,2.571778465,4.761904762,1.904761905,0,0,6.666666667,17.14285714,82.85714286,0,0,1.149801673,8.54074E-05,0,0.150161812,0,1.044515198,5.300104977,4.245,1.17445,15.93806602,0.314556409,0,68.26923077,31.73076923,8.653846154,0,0,YES 
WCOP99-0510,2000,1,21,0.002727273,5.881818182,0.572727273,2.781818182,0.181818182,0.181818182,1,1,0.045454546,0.004545455,0.192045455,0.009090909,0.052272727,0.311363636,0.313636364,0,60.42780749,14.57219251,89.1509434,0.35,0,0,0.045454546,0.068181818,0.004545455,0.022727273,0,0.140909091,0.140909091,0.027272727,2.644009091,1.977309091,0.6667,0.530309091,0,-0.655559287,0.841856997,-1.497416284,1.46888922,-2.124448506,149,0.69,14.7,0,0,60.49384679,0.824304758,9.40481939,48.57142857,15.23809524,0,0,63.80952381,82.85714286,15.23809524,0,0,1.625495719,0.001438856,0,0.885234899,0,1.028929626,12.53384679,2.6775,0.4435,34.06109675,0.607397966,0,13.33333333,86.66666667,42,0,0,YES 
WCOP99-0511,2000,1,36.86363636,0.079090909,7.572727273,0.270909091,0.913636364,0.952380952,0.952380952,1,0.454545455,1,0.007142857,0.243181818,0.25952381,0.457954546,0.5625,0.721590909,0.863636364,71.92513369,58.55614973,51.57407407,0,0.004545455,0.161363636,0.122727273,0.177272727,0.109090909,0.195454546,0,0.765909091,0.765909091,0.465909091,0.33335,0.33335,0,0,0,1.274215835,1.73501109,-0.460795255,1.965011706,-0.690795871,208,2.7675,28.65714286,0,0,38.37625,0.403212569,4.846304918,10.47619048,6.666666667,0,0,17.14285714,22.85714286,76.19047619,0,0,1.373874906,0.011174335,0,9.610576923,0,1.179372801,8.364104361,4.684,1.34885,17.75219671,0.690298666,0,95.23809524,4.761904762,3.80952381,0,8.571428571,YES 
WCOP99-0512,2000,1,19.36363636,0,18.16363636,0.865454546,2.085454546,0.428571429,0.428571429,1,0.681818182,1,0.007142857,0.335227273,0.036363636,0.377272727,0.309090909,0.440909091,0,57.21925134,5.614973262,65,0.372727273,0,0.004545455,0.036363636,0.086363636,0.022727273,0.543181818,0,0.693181818,0.693181818,0.570454546,1.151554546,0.401531818,0.750022727,0,0,1.730329738,1.657982904,0.072346833,2.131120036,-0.400790299,356.4,1.7,39.07,1,0,75.19,1.548367264,9.123376133,4.761904762,17.14285714,0,0,21.90476191,25.71428571,74.28571429,3.80952381,0,1.528083214,0.001762102,0.000899356,3.200617284,1.6335578,1.1413666,13.26364744,10.35,3.8853,31.69870583,1.878193312,0,16,84,9,0,2.02020202,YES 
WCOP99-0513,2000,1,35.59090909,0.01,2.572727273,0.3,0.3,0.95,0.95,0.95,0.05,0.666666667,0.038636364,0.223863636,0.304545455,0.442045455,0.410227273,0.455681818,0.727272727,87.70053476,81.68449198,36.50943396,0,0.036363636,0.113636364,0.129545455,0.265,0.059090909,0.077272727,0,0.644545455,0.644545455,0.25,0.060609091,0.030304546,0.030304546,0,0,1.125320596,1.735441056,-0.61012046,2.217104019,-1.091783423,149,8.88,8.94,0,0,12.66,0.067760936,1.591699829,7.619047619,5.714285714,0,0,13.33333333,37.14285714,55.23809524,0,0,1.236880662,0.051231769,0.025823274,36.41677852,28.53892617,1.201316583,4.203274531,1.16,0.1118,14.18630098,0.051565594,0.666666667,74,26,14,0,0,YES 
WCOP99-0515,2000,1,47.54545455,0.052272727,1.863636364,0.263636364,0.263636364,0.708333333,0.708333333,1,1,1,0.041666667,0.101041667,0.14375,0.634375,0.372916667,0.472916667,0,74.86631016,69.90424077,79.27272727,0.210416667,0.020833333,0,0.147916667,0.395833333,0.1,0.31875,0,0.9625,0.9625,0.41875,2.0625125,0.5625125,1.5,0.027779167,0.055558333,1.054320757,1.920868487,-0.866547731,2.409652522,-1.355331766,156.5,11.135,10.92666667,0,0,32.1925,0.176631314,3.49876725,1.754385965,42.10526316,0,0,43.85964912,47.36842105,49.12280702,0,0,1.565940912,0.000596587,0,0.148242812,0,1.104751356,9.22652775,1.115,0.11875,20.49265406,0.144710919,0,14.66666667,85.33333333,45.33333333,0,12.66666667,YES 
WCOP99-0516,2000,1,25.63636364,0,5.754545455,0.514545455,7.245454546,0,0,1,1,1,0,0.140909091,0,0.893181818,0.306818182,0.613636364,0,16.31016043,0.401069519,93.67924528,0,0.418181818,0,0.045454546,0.063636364,0.068181818,0,0,0.177272727,0.177272727,0.068181818,1.5682,0.33335,1.23485,0,0,-1.371570218,0.835907665,-2.207477882,1.135941164,-2.507511382,148.5,0.29,34.5,0,0,49.40125,3.174022517,17.0991112,72.38095238,1.904761905,0,0,74.28571429,79.04761905,14.28571429,0,0.952380952,1.413078059,0.000067872,0,0.039057239,0,1.85772488,12.58225462,2.75,0.9469,8.627140682,0.333469623,0,3,97,8,0,0,YES 
WCOP99-0518,2000,1,86.09090909,0.200909091,10.42,0.462727273,0.462727273,1,1,1,0.636363636,1,0.25,0,0.5625,0.936363636,0.910227273,1.139772727,1,72.26890756,47.32620321,52.82608696,0,0.209090909,0.602272727,0.563636364,0.134090909,0.631818182,0.611363636,0,2.543181818,2.543181818,1.845454546,0,0,0,0,0,1.264190063,2.330718728,-1.066528665,2.510650083,-1.24646002,276,6.192,50.4890511,0,0,68.664,1.170051196,10.59828982,15.68627451,0.980392157,0,0,16.66666667,26.47058824,57.84313726,0,3.921568628,1.803526918,0.048786475,0.020738755,56.56268116,25.02318841,1.160641131,15.90371617,8.62,4.43825,17.98789997,3.643683184,2.158273381,80.57553957,19.42446043,12.94964029,0,100,YES 
WIDP99-0501,2000,1,32.86363636,0,9.316666667,0.875,2.858333333,1,1,1,0,1,0.280208333,0.091666667,0.371875,0.752083333,0.690625,1.314583333,0.958333333,78.18627451,57.96568628,16,0,0,0.314583333,0.108333333,0.072916667,0.008333333,0.385416667,0,0.889583333,0.889583333,0.708333333,0.458333333,0.458333333,0,0,0,1.530876715,1.937967821,-0.407091106,2.468081123,-0.937204408,237.6,4.86,26.04,1,0,90.592,0.717525139,7.549717366,6.956521739,0.869565217,0,0,7.826086957,32.17391304,66.08695652,7.826086957,1.739130435,1.348996469,0.08866121,0.077707757,116.9280303,100.7946128,1.083615018,15.32339599,5.735,1.5444,24.85509166,1.223729304,1,81,19,13,0,30,YES 
WIDP99-0502,2000,1,37.85454546,0.059090909,6.827272727,0.536363636,1.518181818,1,1,1,0.181818182,0.909090909,0.425,0.160227273,0.55,0.481818182,0.931818182,1.170454546,1,95.45454546,75.13368984,41.09090909,0,0,0.040909091,0.068181818,0.152272727,0.040909091,0.338636364,0,0.640909091,0.640909091,0.420454546,0.33335,0.33335,0,0,0,1.78646016,1.730368211,0.056091948,2.209180299,-0.422720139,198,3.11,25.23,0,0,28.205,0.238804348,2.773989899,0.952380952,9.523809524,0,0,10.47619048,18.0952381,80.95238095,0,0.952380952,1.03250492,0.000535582,0,0.742929293,0,1.061714292,6.447699457,4.985,1.32615,20.06132719,0.454794838,0,90,10,0,0,0,YES 
WIDP99-0503,2000,1,71.0952381,0.059090909,1.67,0.5,2.363636364,0.909090909,0.909090909,0.909090909,0.045454546,0.772727273,0.118181818,0.079545455,0.317045455,0.618181818,0.407954546,0.469318182,1,98.93048128,98.6631016,79.18181818,0,0,0.022727273,0.1,0.068181818,0.040909091,0.004545455,0,0.236363636,0.236363636,0.068181818,0.5,0.5,0,0,0,0.793222304,1.188992747,-0.395770443,2.084330887,-1.291108584,149,3.4315,6.573825503,0,0,23.022125,0.123304643,3.558456135,9.523809524,13.33333333,0,0,22.85714286,34.28571429,56.19047619,0,9.523809524,1.254212357,0.00677571,0,3.075167785,0,1.073675446,6.012480218,0.9025,0.086025,17.61499749,0.075467225,0,34.66666667,64,31.33333333,1.333333333,0,YES 
WIDP99-0504,2000,1,44.77272727,0.041818182,16.87272727,0.7,1.472727273,0.681818182,0.636363636,0.909090909,0.863636364,0.590909091,0.148863636,0.076136364,0.217045455,0.345454546,0.492045455,0.556818182,0.636363636,52.13903743,17.78074866,22.63636364,0.068181818,0,0.027272727,0.063636364,0.086363636,0.036363636,0.022727273,0,0.236363636,0.236363636,0.086363636,0.886368182,0.272731818,0.613636364,0,0,1.598681666,1.428876363,0.169805304,1.816292356,-0.21761069,475.2,0.981,39.95,1,0,76.234,3.472474819,12.42257406,5.714285714,0,0,0,5.714285714,16.19047619,82.85714286,0,0.952380952,1.04045046,0.000217762,0,0.37962963,0,1.215532312,18.88047198,9.69,3.92485,28.18421547,1.954127757,0,58,42,4,0,0,YES 
WIDP99-0508,2000,1,66.45454546,0.1,3.13,0.322727273,1.181818182,0.666666667,0.625,0.625,0.166666667,0.333333333,0.175,0.376041667,0.210416667,0.345833333,0.260416667,0.279166667,0.916666667,87.25490196,72.79411765,52.58333333,0,0,0.0125,0.029166667,0.095833333,0.110416667,0.254166667,0,0.502083333,0.502083333,0.377083333,0,0,0,0,0,1.283450735,2.02433031,-0.740879575,2.462819702,-1.179368967,149,10.189,15.15333333,0,0,22.6655,0.098901419,2.455941275,5.217391304,14.7826087,0,0,20,38.26086957,60,0.869565217,1.739130435,1.34640953,0.016896456,0.006241825,11.29395973,5.861073826,1.24799447,6.488747789,1.797619048,0.247904762,13.84121492,0.124248905,2,78.66666667,21.33333333,16.66666667,0,5.333333333,YES 
WIDP99-0510,2000,1,46,0.054545455,19.21818182,1.154545455,1.8,0.952380952,0.857142857,0.904761905,0.318181818,0.80952381,0.360227273,0.044318182,0.476136364,0.331818182,0.780681818,0.986363636,0.681818182,74.86631016,43.71657754,13.81818182,0,0,0.168181818,0.115909091,0.022727273,0.004545455,0.820454546,0,1.131818182,1.131818182,0.993181818,0.33335,0.33335,0,0,0,2.22294899,2.184149261,0.03879973,2.774443298,-0.551494308,316.8,5.9,37.81,0,0,29.792,0.72759296,5.741737374,0.952380952,0,0,0,0.952380952,4.761904762,94.28571429,0,0.952380952,0.771324924,0.001626064,0.000478129,8.438762626,2.627209596,1.100539039,11.45892533,9.105,3.50095,25.20082083,1.920899994,1,81,19,16,0,0,YES 
WIDP99-0511,2000,1,27.59090909,0.009090909,12.62727273,1.381818182,1.381818182,0.590909091,0.5,0.681818182,0.045454546,0.636363636,0.167045455,0.589772727,0.196590909,0.2125,0.331818182,0.453409091,0.409090909,59.35828877,18.85026738,61.87272727,0.277272727,0.004545455,0.013636364,0.059090909,0.040909091,0.004545455,0.538636364,0.086363636,0.743181818,0.656818182,0.643181818,0.75,0.75,0,0,0,1.664150067,1.589323031,0.074827036,2.221989009,-0.557838942,198,1.4775,38.38,1,0,78.17,1.560662792,11.82320297,0,25.71428571,0,0,25.71428571,29.52380952,70.47619048,0.952380952,0,1.384652881,4.63963E-05,0,1.566666667,0,1.06152821,16.803547,5.425,1.8884,17.36974232,0.763134837,0,43,57,14,0,0,YES 
WIDP99-0514,2000,1,27.22727273,0.011363636, , ,0.781818182,0.964285714,0.964285714,0.964285714,0.035714286,0.964285714,0.155357143,0.271428571,0.279464286,0.54375,0.489285714,0.950892857,0,94.11764706,82.98319328,47.75714286,0,0.003571429,0.125,0.144642857,0.125,0.133928571,0.496428571,0,1.025,1.025,0.755357143,0,0,0,0,0,1.325949531,1.87109229,-0.545142759, , ,149,5.5825,19.43448276,0,0,39.453125,0.194794922,4.183515101,5.185185185,7.407407407,0,0,12.59259259,37.77777778,60,0,2.222222222,1.223179691,0,0,24.41879195,21.82483222,1.142714747,6.74105765,4.195,0.6409,34.43583636,0.503567787,0,85.51724138,14.48275862,8.275862069,0,39.31034483,YES 
WIDP99-0515,2000,1,46.13636364,0.052727273,7.627272727,0.572727273,1.181818182,1,1,1,0.090909091,0.611111111,0.071590909,0.170454546,0.355681818,0.271590909,0.469318182,0.580681818,1,74.06417112,60.69518717,42.45454546,0.004545455,0,0.013636364,0.090909091,0.004545455,0.022727273,0.134090909,0,0.265909091,0.265909091,0.170454546,2.045454546,1.090909091,0.954545455,0,0,1.205705423,1.730021505,-0.524316082,2.420289612,-1.214584189,149,5.5,14.25503356,0,0,14.01,0.062943421,1.605268456,11.42857143,0,0,0,11.42857143,33.33333333,65.71428571,0,0.952380952,1.340079085,0.000306213,0,9.869127517,5.310738255,1.229588525,4.106939352,2.345,0.341842105,18.3861336,0.152845333,0,91.21621622,8.783783784,8.783783784,0,0,YES 
WIDP99-0516,2000,1,57.90909091,0,10.08,0.872727273,1.645454546,1,1,1,0.954545455,0,0.061363636,0.002272727,0.138636364,0.575,0.197727273,0.197727273,1,93.85026738,78.74331551,26.09090909,0,0,0.179545455,0.086363636,0.05,0.040909091,0.213636364,0,0.570454546,0.570454546,0.434090909,0,0,0,0,0,1.401422909,2.208166239,-0.80674333,2.841876143,-1.440453234,198,9.457,24.93,0,0,34.0315,0.272606939,3.855047625,2.857142857,10.47619048,0,0,13.33333333,32.38095238,63.80952381,0,3.80952381,1.152693747,0.005445326,0,16.36767677,7.525757576,1.099694962,10.73110743,6.005,1.4327,31.44223219,0.831950283,2,76,24,20,0,21,YES 
WIDP99-0520,2000,1,89.59090909,0.186363636,3.318181818,0.395454546,0.909090909,1,1,1,0.363636364,0.863636364,0.159090909,0.414772727,0.397727273,0.325,0.711363636,0.889772727,1,95.72192513,93.31550802,46.54545455,0,0.004545455,0.304545455,0.113636364,0.068181818,0.247727273,0.368181818,0,1.102272727,1.102272727,0.920454546,0.121218182,0,0.121218182,0,0,1.501232062,2.23525311,-0.734021048,2.293331759,-0.792099698,148.5,9.325,26.91,0,0,26.64625,0.192105735,3.880923932,3.80952381,10.47619048,0,0,14.28571429,17.14285714,79.04761905,1.904761905,3.80952381,1.183182039,0.159070523,0.138942669,137.4121212,118.4356902,1.18378018,8.367922156,3.17,0.90575,12.26118456,0.367531434,2,91,9,7,0,3.03030303,YES 
WIDP99-0524,2000,1,24.09090909,0.018181818,11.95454546,0.959090909,1.236363636,0.954545455,0.954545455,1,0.818181818,1,0.038636364,0.018181818,0.260227273,0.956818182,0.817045455,1.318181818,0,94.38502674,94.51871658,62.63636364,0,0.131818182,0.004545455,0.343181818,0.652272727,0.022727273,0.018181818,0,1.040909091,1.040909091,0.045454546,0,0,0,0,0,0.386229093,0.494655414,-0.108426321,2.126678346,-1.740449253,149,2,2.28,0,0,12.14,0.029200487,0.372355202,2.857142857,25.71428571,0,0,28.57142857,94.28571429,3.80952381,0,1.904761905,0.727751394,0.000512568,0,2.009395973,0,1.114029355,2.240925025,0.3885,0.012615,23.06,0.018473688,0,32,68,2.666666667,0,0,YES 
WMTP99-0510,2000,1,46.61904762,0.5,0.99,0,0,0.85,0.842105263,0.95,0.2,0.7,0.064285714,0,0.419318182,0.901136364,0.984090909,1.105681818,0,53.47593583,57.0855615,47.2972973,0.459375,0.027777778,0.044444444,0.169444444,0.363888889,0.208333333,0.055555556,0,0.841666667,0.841666667,0.308333333,1.704559091,0.272740909,1.431818182,0,0,0.332004023,1.321590176,-0.989586153, , ,163.9,3.485,8.784090909, , , , , ,5.882352941,33.82352941,0,0,39.70588235,77.94117647,17.64705882,0,4.411764706,1.032381826,0.020072599,0,3.655887736,0,1.315138659,4.42939207,0.983333333,0.0878,13.18809524,0.043005943,0,48.88888889,51.11111111,2.222222222,0,0,YES 
WMTP99-0515,2000,1,63.72727273,0.192857143,6.24,0.745454546,0.745454546,1,1,1,0.904761905,0.727272727,0.097727273,0.142045455,0.667045455,0.540909091,1.160227273,1.232954546,0.545454546,82.0855615,72.45989305,28.7037037,0,0.054545455,0.104545455,0.143181818,0.570454546,0.379545455,0.129545455,0,1.327272727,1.327272727,0.613636364,0.636363636,0.636363636,0,0,0,1.569556002,1.898053116,-0.328497114,2.357243553,-0.787687552,237.6,3.3355,34.61,0,0,39.7107,0.832983752,7.362230131,1.923076923,5.769230769,0,0,7.692307692,21.15384615,76.92307692,0,1.923076923,0.932373203,0.010813935,0,7.1746633,0,1.11113522,10.80394148,4.415,1.555625,13.84672577,0.751465776,0,71,29,12,0,48.48484849,YES 
WNDP99-0505,2000,1,46.18181818,0,31.05454546,1.809090909,4.009090909,0.375,0.375,0.75,0.6,0.625,0.006818182,0.140909091,0.022727273,0.361363636,0.140909091,0.204545455,0,62.8342246,0.802139037,71.38888889,0.009090909,0.040909091,0.004545455,0.031818182,0.031818182,0.013636364,0.125,0,0.206818182,0.206818182,0.143181818,0.121218182,0,0.121218182,0,0,-0.195616031,1.61192671,-1.80754274,2.087673358,-2.283289389,795.7,0.76,78.6,2,1,113.948,12.96084827,24.43291743,43.1372549,19.60784314,0.980392157,0,62.74509804,64.70588235,34.31372549,0,0,1.965731426,0.000106677,0,0.331280633,0,1.120583017,31.99374939,22.32,17.8485,34.17898461,7.545710469,0,17.27272727,82.72727273,0,0,12.38095238,YES 
WNDP99-0506,2000,1,35.84615385,0,15.81428571,1.771428571,4.114285714,1,1,1,0.769230769,0.5,0.078571429,0.301785714,0.135714286,0.157142857,0.178571429,0.2,0,45.37815126,21.63865546,62.12121212,0,0,0.014285714,0.035714286,0,0,0,0.007142857,0.057142857,0.05,0.021428571,0.6667,0,0.6667,0,0,0.65369734,1.881508957,-1.227811617,2.199917796,-1.546220456,273.6,0.828571429,134.1184211,0,0,73.40057143,17.46826149,31.92299248,34.84848485,9.090909091,27.27272727,0,43.93939394,54.54545455,18.18181818,0,0,2.395826899,0.000749748,0,1.185672515,0,1.479718082,22.82686552,10.32142857,12.57221429,8.955635849,2.294016537,0,0,100,0,0,0,YES 
WNDP99-0507,2000,1,51.68181818,0.084545455,19.44545455,1.218181818,4.354545455,0,0,0.947368421,0.954545455,0.105263158,0,0.065909091,0,0.543181818,0.013636364,0.040909091,0,67.9144385,0,76.38888889,0,0.209090909,0.004545455,0.004545455,0.045454546,0.031818182,0,0,0.086363636,0.086363636,0.036363636,0.424263636,0,0.424263636,0,0,-0.301165918,1.965563187,-2.266729105,2.294461483,-2.595627401,588.6,1.51,89.30909091,0,0,71.1945,10.12686075,20.64599541,40.38461539,10.57692308,0.961538462,0,50.96153846,79.80769231,19.23076923,0,0,1.642768317,0.00012791,0,0.24872579,0,2.01802782,29.46269464,15.62105263,14.23684211,19.06667655,6.385820397,0,3.636363636,96.36363636,1.818181818,0,4.545454546,YES 
WNDP99-0508,2000,1,49.18181818,0.013636364,23.50909091,1.418181818,4.372727273,0.136363636,0.136363636,0.272727273,0.045454546,0.090909091,0,0.165909091,0.006818182,0.326136364,0.020454546,0.031818182,0,56.14973262,0,97.61904762,0.004545455,0.063636364,0,0.013636364,0.004545455,0.004545455,0.013636364,0,0.036363636,0.036363636,0.018181818,1.295459091,0,1.295459091,0,0,-0.870730833,1.626311549,-2.497042381,2.121269383,-2.992000216,675.8,1.01,61.13636364,0,0,71.524,5.341511972,11.85597508,64.76190476,3.80952381,1.904761905,0,68.57142857,77.14285714,20.95238095,0,0,1.784101135,0,0,0,0,1.089392743,20.05976267,18.315,10.7836,35.70114105,4.539752212,0,3.636363636,96.36363636,0,0,0,YES 
WNDP99-0514,2000,1,26.27272727,0.011363636,55.96363636,1.872727273,7.318181818,0,0,0.476190476,0.476190476,0.142857143,0,0.467045455,0,0.213636364,0.009090909,0.015909091,0,22.99465241,0,87.72727273,0,0,0,0.004545455,0.004545455,0.009090909,0.004545455,0.004545455,0.027272727,0.022727273,0.018181818,0.33335,0,0.33335,0,0,-0.120959817,1.469300402,-1.590260219,2.217884666,-2.338844483,795.7,1.07,40.2,0,0,25.37433765,0.776618009,2.147240944,13.33333333,58.0952381,5.714285714,0,71.42857143,89.52380952,4.761904762,0,0,1.324731314,0,0,0,0,1.070760473,8.574337645,27.35,11.6706,67.91442038,3.052651089,0,0,100,0,0,0,YES 
